lat,lon
40.71377545,-73.9341402
40.71378686,-73.93413429
40.71379474,-73.93412833
40.71379691,-73.93412292
40.71379514,-73.93411821
40.71379017,-73.93411697
40.7137841,-73.9341184
40.71377536,-73.93412198
40.71376581,-73.93412574
40.71375526,-73.93412657
40.71375419,-73.93412703
40.71375351,-73.93412651
40.71375391,-73.93412574
40.71375641,-73.93412534
40.71376239,-73.93412607
40.71376701,-73.93412778
40.71376908,-73.93413001
40.71376921,-73.93413174
40.7137669,-73.93413758
40.71376758,-73.93413938
40.71376767,-73.9341392
40.71376738,-73.93413871
40.71376462,-73.93413726
40.71376083,-73.93413484
40.71375715,-73.93413129
40.71375456,-73.93412973
40.71375222,-73.93412925
40.71375045,-73.93412759
40.7137507,-73.93412333
40.71375415,-73.9341167
40.71376059,-73.93410996
40.71376794,-73.93410456
40.71377624,-73.93410194
40.71378353,-73.93410245
40.71378682,-73.93410516
40.7137856,-73.93410891
40.71377997,-73.93411454
40.71377595,-73.9341228
40.71377464,-73.93413104
40.71377361,-73.93413761
40.71377358,-73.93414129
40.71377385,-73.93414098
40.71377533,-73.93413837
40.71377938,-73.93413741
40.71378448,-73.93413726
40.71379076,-73.93413703
40.71380168,-73.93413484
40.71380396,-73.93413447
40.71380587,-73.93413567
40.71380479,-73.93414117
40.71380386,-73.93414681
40.71380469,-73.93415112
40.71379413,-73.93416438
40.71377728,-73.93417715
40.71376384,-73.93419079
40.71375504,-73.93420461
40.71375212,-73.93422269
40.71375296,-73.93423978
40.71375814,-73.93425204
40.71376676,-73.93425738
40.71377767,-73.93425813
40.71378748,-73.93425309
40.71381387,-73.93423994
40.71382068,-73.93423209
40.7138246,-73.93422853
40.71382619,-73.93422601
40.71382485,-73.93422025
40.7138196,-73.93421329
40.71381145,-73.93420557
40.71380365,-73.93420166
40.71379272,-73.93420841
40.7137854,-73.9342209
40.71377354,-73.93423195
40.71376717,-73.9342338
40.71376731,-73.93422789
40.71376748,-73.93422085
40.7137719,-73.93421919
40.71377409,-73.93421551
40.71377101,-73.93420778
40.71376625,-73.93419902
40.7137613,-73.93418934
40.71375489,-73.9341819
40.71374639,-73.93417575
40.71374417,-73.93417454
40.71374887,-73.93417607
40.71375698,-73.93417987
40.71376575,-73.93418558
40.71377316,-73.93419336
40.71377808,-73.93420128
40.71378614,-73.93420688
40.71378327,-73.93420477
40.71377848,-73.93420403
40.7137734,-73.93420192
40.71376754,-73.93419643
40.71376147,-73.93418692
40.71375651,-73.93417532
40.71375556,-73.93416856
40.71375806,-73.93416821
40.7137613,-73.93417203
40.71376526,-73.9341778
40.71376877,-73.93418249
40.7137715,-73.93418781
40.71377079,-73.93419485
40.71376406,-73.93420159
40.71375617,-73.93420779
40.71375,-73.93421132
40.7137493,-73.93420938
40.71375466,-73.93419995
40.71376179,-73.93418813
40.71377063,-73.93417736
40.71377977,-73.93416802
40.71378685,-73.93416223
40.71378942,-73.9341548
40.71378425,-73.9341551
40.71378037,-73.93415858
40.71377713,-73.93416369
40.71377456,-73.93416803
40.71377233,-73.93417085
40.71376777,-73.93417214
40.71376412,-73.93417057
40.71375977,-73.9341666
40.71375508,-73.93415921
40.71375148,-73.93415046
40.71374863,-73.93414167
40.71374841,-73.93413406
40.71374954,-73.9341263
40.71374888,-73.93411897
40.71374765,-73.93411452
40.71374657,-73.93411073
40.71374688,-73.93411034
40.71374822,-73.93410704
40.7137522,-73.93410565
40.71375421,-73.93410843
40.71375413,-73.93410875
40.7137496,-73.93410733
40.71374609,-73.9341068
40.71374299,-73.93410533
40.71374141,-73.93410342
40.71374144,-73.93410018
40.71374479,-73.93409485
40.7137489,-73.93408842
40.71375291,-73.93408228
40.71375866,-73.93407768
40.71376499,-73.93407562
40.71377083,-73.93407541
40.7137751,-73.93407636
40.71377864,-73.93407792
40.71378255,-73.93408024
40.71378446,-73.9340831
40.71378434,-73.93408358
40.71378428,-73.93408255
40.71378331,-73.93408189
40.71378347,-73.93408439
40.71376571,-73.93411281
40.71375971,-73.93412095
40.71375728,-73.93412825
40.71377061,-73.93412947
40.71377415,-73.93412619
40.71377754,-73.9341301
40.71378178,-73.93413793
40.71378609,-73.93414481
40.71378856,-73.93414768
40.71379105,-73.93414696
40.71379812,-73.9341425
40.71380074,-73.93413673
40.71380273,-73.93413227
40.71380464,-73.93412903
40.71380342,-73.93412639
40.71379994,-73.93412316
40.71379525,-73.93411971
40.71379092,-73.93411677
40.71378897,-73.93411535
40.71378704,-73.93411486
40.71378418,-73.93411102
40.71378445,-73.93410776
40.7137864,-73.93410759
40.7137891,-73.93410912
40.7137908,-73.9341114
40.71379233,-73.93411571
40.71379445,-73.93412231
40.71379969,-73.93412852
40.71380907,-73.93413157
40.71381967,-73.93413419
40.71382926,-73.93413891
40.71383606,-73.93414497
40.71383934,-73.93415187
40.71383917,-73.93415872
40.71383678,-73.93416168
40.7138333,-73.93416018
40.71382896,-73.93415688
40.71382282,-73.93415141
40.7138171,-73.93414415
40.71381163,-73.93413824
40.7138054,-73.93413381
40.71380016,-73.93413089
40.71379883,-73.93412772
40.71380014,-73.93412346
40.71380233,-73.93411968
40.71380162,-73.93411705
40.71379928,-73.93411551
40.71379612,-73.93411469
40.71379311,-73.93411268
40.71379267,-73.93411165
40.71379068,-73.93411035
40.71378731,-73.93410812
40.71378788,-73.93410478
40.71378687,-73.93410592
40.71378222,-73.93411139
40.71377713,-73.93411774
40.71377036,-73.93412456
40.71375953,-73.93413911
40.71375381,-73.93414486
40.71375197,-73.93414644
40.7137565,-73.93414945
40.7137612,-73.93414895
40.7137717,-73.93415726
40.71378228,-73.93417655
40.71378819,-73.93420795
40.71378856,-73.93424173
40.71378505,-73.93426968
40.71378137,-73.93428599
40.71377806,-73.93427627
40.7137832,-73.93424444
40.71378898,-73.93422517
40.71379284,-73.93420937
40.71379486,-73.93419181
40.71379741,-73.93417288
40.71380184,-73.9341554
40.71381127,-73.93412793
40.71381727,-73.93411706
40.71382288,-73.93410579
40.71382808,-73.93409504
40.71383173,-73.93408508
40.71383255,-73.93407629
40.71382839,-73.93406912
40.71382259,-73.93406272
40.71381835,-73.93405871
40.71382002,-73.93406168
40.71382399,-73.93406905
40.71382834,-73.93407878
40.71383122,-73.9340857
40.71382757,-73.93409472
40.71380357,-73.93408932
40.71379644,-73.93408288
40.713792,-73.93407819
40.71378932,-73.93407241
40.71378741,-73.93406531
40.71378657,-73.93405707
40.71378794,-73.93404976
40.71379365,-73.93404663
40.71379836,-73.93405409
40.71380101,-73.93406293
40.71380291,-73.93407231
40.71380547,-73.93408445
40.71380803,-73.93408954
40.7138096,-73.93409168
40.71380959,-73.93409171
40.71381047,-73.93408988
40.71381009,-73.93409116
40.71380913,-73.93409705
40.71380979,-73.93410437
40.71381361,-73.93411256
40.71381368,-73.93412057
40.71381111,-73.93413132
40.71380822,-73.93413976
40.71380699,-73.93414323
40.71381314,-73.93412999
40.71381745,-73.93411539
40.71382075,-73.93410252
40.71382304,-73.93408672
40.71382299,-73.93406918
40.71382001,-73.93405239
40.71381607,-73.93403808
40.71381209,-73.93402672
40.71380608,-73.93401523
40.71380243,-73.93401702
40.71379887,-73.9340183
40.713794,-73.9340218
40.71378673,-73.93402742
40.71377951,-73.93403356
40.71377404,-73.93403914
40.71377143,-73.93405254
40.71377503,-73.93405911
40.7137791,-73.93406169
40.71378588,-73.93406378
40.71379495,-73.93406405
40.71380353,-73.93406325
40.7138105,-73.93406254
40.71381728,-73.93406115
40.71382222,-73.93405858
40.71382784,-73.93405535
40.71383416,-73.93405405
40.71384766,-73.93406247
40.71385734,-73.93407692
40.71386612,-73.93408796
40.71387701,-73.93409024
40.713884,-73.93408546
40.71388299,-73.93407599
40.71387572,-73.93406675
40.71386626,-73.93405631
40.71386769,-73.93404759
40.71386848,-73.93404113
40.71386553,-73.93403638
40.71385933,-73.93403178
40.71385143,-73.9340296
40.71384299,-73.93403194
40.71383378,-73.93403432
40.71382605,-73.93403582
40.71381994,-73.93403742
40.71381562,-73.93404247
40.71381195,-73.93404992
40.71380938,-73.93405585
40.71381018,-73.93406124
40.71381431,-73.93406599
40.71382174,-73.93406856
40.71383086,-73.93407606
40.71383952,-73.93408714
40.71384559,-73.93409687
40.71384834,-73.93410782
40.7138491,-73.93411716
40.71384801,-73.93412174
40.71384563,-73.93412402
40.71384052,-73.93412848
40.71383147,-73.93413358
40.71382249,-73.93413842
40.71381667,-73.93414531
40.71380544,-73.93415231
40.71379844,-73.93415026
40.71378994,-73.93414661
40.71378142,-73.9341421
40.71377313,-73.93413658
40.71376493,-73.93413204
40.71375533,-73.9341286
40.71374397,-73.93412662
40.71373443,-73.93412203
40.71372917,-73.93411545
40.71372868,-73.93410877
40.71373242,-73.93410151
40.71373794,-73.93409547
40.7137423,-73.93409223
40.71374972,-73.93409157
40.71375562,-73.93409245
40.71376194,-73.93409243
40.7137673,-73.93409249
40.71377341,-73.93409267
40.71378017,-73.93409116
40.71378569,-73.9340891
40.71379102,-73.93408637
40.71379413,-73.93408233
40.71379613,-73.93407576
40.7137928,-73.93406756
40.71378759,-73.93405937
40.71378022,-73.93405208
40.71377121,-73.93404505
40.71376305,-73.9340403
40.71375616,-73.93404042
40.71375255,-73.93404366
40.71375019,-73.93404816
40.71374886,-73.93404996
40.71374851,-73.93404916
40.71374913,-73.93404805
40.71375143,-73.93405397
40.7137593,-73.93406065
40.71376221,-73.93406458
40.71376408,-73.93406765
40.71376473,-73.93406979
40.71376971,-73.93406841
40.71377664,-73.93406373
40.71378217,-73.93406121
40.71378921,-73.93405707
40.71379753,-73.93405352
40.71380293,-73.9340528
40.71380499,-73.93405466
40.71380338,-73.93405795
40.71379836,-73.93406239
40.71378946,-73.93406875
40.71378554,-73.93407469
40.71377677,-73.93408589
40.71377166,-73.93408619
40.71376598,-73.93408442
40.71376024,-73.9340807
40.71375258,-73.93407543
40.71374424,-73.93407036
40.7137365,-73.93406523
40.71373078,-73.93406778
40.71372848,-73.93407739
40.7137299,-73.93408944
40.71373444,-73.93410363
40.71373888,-73.93411618
40.71374261,-73.9341246
40.71374326,-73.93412933
40.71374519,-73.93413407
40.7137475,-73.93413558
40.71374787,-73.93412429
40.71374786,-73.93411563
40.71375024,-73.93410384
40.71375033,-73.93409435
40.71374946,-73.93408832
40.71375816,-73.93409131
40.71376194,-73.93409611
40.71376833,-73.93409871
40.71376813,-73.93409738
40.71376711,-73.93409597
40.71376694,-73.93409511
40.71376659,-73.93409287
40.71376725,-73.93408956
40.71376848,-73.93408798
40.71377106,-73.93408733
40.7137703,-73.93408924
40.71376878,-73.93409203
40.71376799,-73.93409593
40.7137681,-73.93409957
40.71376917,-73.93410453
40.71377049,-73.93410858
40.71377216,-73.9341124
40.71377548,-73.9341177
40.71378019,-73.93412515
40.71378532,-73.93413212
40.71378999,-73.93413839
40.71380218,-73.93413724
40.71381797,-73.93412999
40.71381767,-73.93412669
40.71381353,-73.934124
40.71380694,-73.93411992
40.71379958,-73.93411398
40.71379361,-73.93410729
40.71378922,-73.93410022
40.71378572,-73.934093
40.71378407,-73.93408658
40.71378543,-73.93408092
40.71378875,-73.93407586
40.71379226,-73.93407278
40.71379526,-73.93407311
40.71379715,-73.93407558
40.71379674,-73.93407907
40.71379467,-73.93408114
40.71379083,-73.93408148
40.71378601,-73.93407961
40.71378125,-73.93407689
40.71377729,-73.93407358
40.71377071,-73.93406399
40.71377291,-73.93405977
40.71377631,-73.93405902
40.71377904,-73.93406045
40.71377848,-73.93406186
40.71377571,-73.93406342
40.7137699,-73.93406816
40.71376354,-73.93407122
40.71376825,-73.93407756
40.71377775,-73.93407335
40.71378409,-73.9340717
40.71378707,-73.93407193
40.71378897,-73.93407565
40.71379199,-73.93407673
40.71379736,-73.93407956
40.71380342,-73.93408439
40.71380822,-73.93408833
40.71381132,-73.93409039
40.71381398,-73.93409016
40.71381665,-73.93408636
40.7138199,-73.9340808
40.71382395,-73.93407284
40.71382802,-73.93406576
40.7138327,-73.93405889
40.71383597,-73.93405182
40.71383687,-73.93403835
40.71383515,-73.93403526
40.71383208,-73.93403084
40.71382224,-73.93402205
40.71381808,-73.93402128
40.71381397,-73.9340196
40.71380839,-73.93401794
40.71380787,-73.93401816
40.71380723,-73.93401594
40.71380717,-73.93401538
40.71380584,-73.93401601
40.71380416,-73.93401716
40.71380131,-73.93401879
40.71379784,-73.93402186
40.71379409,-73.93403177
40.71379333,-73.93403559
40.7137911,-73.93403681
40.71379182,-73.93403462
40.71379674,-73.93403245
40.71379968,-73.93403408
40.71380374,-73.93404023
40.71380707,-73.93404533
40.71380826,-73.93404568
40.71380856,-73.93404413
40.71380724,-73.93404129
40.71380072,-73.93403496
40.71379705,-73.93403252
40.71379486,-73.93403178
40.71379651,-73.93403486
40.71379799,-73.93403838
40.71379989,-73.93404254
40.71380228,-73.93404751
40.71380403,-73.93405221
40.71380517,-73.93405537
40.71380558,-73.93405705
40.71380387,-73.93405782
40.7137965,-73.9340573
40.71379182,-73.93405515
40.71378775,-73.93405405
40.71378446,-73.93405362
40.71378131,-73.9340538
40.71377956,-73.93405352
40.71378027,-73.93405218
40.71378055,-73.93405329
40.71377798,-73.93405741
40.71377554,-73.93406232
40.71377537,-73.93406603
40.71377686,-73.9340691
40.71377967,-73.93407122
40.7138005,-73.93408254
40.71380287,-73.93408301
40.7138031,-73.93408246
40.71380059,-73.93408212
40.71379641,-73.9340812
40.71379288,-73.93408016
40.7137885,-73.93407723
40.71378629,-73.93407443
40.71378587,-73.93407218
40.71378689,-73.93407125
40.71378736,-73.93407206
40.71378525,-73.93407227
40.71378064,-73.93407192
40.71377423,-73.93407324
40.71376831,-73.93407744
40.71376291,-73.93408357
40.71375743,-73.93408982
40.71375452,-73.9340952
40.71375199,-73.93410073
40.71375423,-73.9341007
40.71375716,-73.93410039
40.71376008,-73.9341
40.71376325,-73.93409733
40.71376318,-73.93409358
40.71376134,-73.93409095
40.7137573,-73.93408714
40.7137565,-73.93408957
40.71375678,-73.93409271
40.7137573,-73.93409576
40.71375793,-73.93409961
40.71375819,-73.93410399
40.713756,-73.93410905
40.71375227,-73.93411502
40.71374891,-73.93411953
40.71374705,-73.93412224
40.7137483,-73.93412303
40.7137558,-73.93412314
40.71376314,-73.93412007
40.71377794,-73.93410718
40.71378202,-73.93411071
40.71378724,-73.93411215
40.71379364,-73.93411402
40.71380234,-73.93411546
40.71381346,-73.93411664
40.71382305,-73.93411828
40.71383184,-73.93412254
40.71382597,-73.93412229
40.71382538,-73.93410909
40.71382447,-73.93410315
40.71382254,-73.93409996
40.71381889,-73.9341007
40.71381282,-73.93410564
40.71380772,-73.9341094
40.71380243,-73.93411152
40.71379512,-73.93411104
40.71378501,-73.93410692
40.7137755,-73.9341078
40.71376858,-73.93411622
40.71377114,-73.93412634
40.7137734,-73.934132
40.71375297,-73.93414644
40.71375658,-73.93414504
40.71375845,-73.93414654
40.71376104,-73.93414829
40.71376435,-73.93414954
40.71376649,-73.93415314
40.71376762,-73.9341611
40.71376638,-73.93417144
40.71376522,-73.93418381
40.71376597,-73.93419472
40.71376921,-73.93419891
40.71377209,-73.93419819
40.7137822,-73.93419274
40.71379182,-73.93418802
40.71379892,-73.93418392
40.71380752,-73.93417226
40.71381067,-73.93416717
40.71381098,-73.93416334
40.71381022,-73.93416022
40.71380106,-73.9341536
40.71379624,-73.93415413
40.71378993,-73.93415387
40.71378434,-73.93415586
40.71377192,-73.93416087
40.71375398,-73.93416697
40.7137347,-73.93417016
40.71371952,-73.93417013
40.71371655,-73.93416729
40.71371838,-73.93416385
40.71372468,-73.93416071
40.71373362,-73.93415578
40.713743,-73.93415273
40.71374843,-73.9341507
40.71374719,-73.9341532
40.71374511,-73.93415796
40.71374386,-73.93416237
40.71374517,-73.93416608
40.71375136,-73.93416791
40.71375667,-73.93416529
40.71376315,-73.93416191
40.71376908,-73.93415969
40.7137695,-73.93415885
40.71376547,-73.93415769
40.71375667,-73.93415465
40.71374593,-73.93415069
40.71373183,-73.93414485
40.7137234,-73.93414489
40.71371734,-73.9341465
40.71371729,-73.93414741
40.71372017,-73.93414679
40.71372448,-73.93414359
40.71372931,-73.93414202
40.71373464,-73.93414176
40.71373747,-73.93414452
40.7137342,-73.93414546
40.71372837,-73.93414644
40.71372234,-73.93414688
40.7137161,-73.93414545
40.7137094,-73.93414334
40.71370547,-73.93413989
40.71370144,-73.93413741
40.71369379,-73.93414871
40.71369513,-73.93416496
40.71369713,-73.93417817
40.71370407,-73.93419052
40.71371092,-73.93418974
40.7137165,-73.9341854
40.71372204,-73.93417821
40.71372629,-73.93416931
40.71373022,-73.93416196
40.71373003,-73.93415867
40.71372528,-73.93415968
40.71371355,-73.93416607
40.71369852,-73.93417471
40.71368181,-73.93418347
40.71367172,-73.9341892
40.71366584,-73.93419163
40.71366491,-73.9341913
40.71366691,-73.93418927
40.71367278,-73.93418477
40.71368183,-73.93417774
40.71369085,-73.93416881
40.71369899,-73.9341599
40.7137106,-73.93414555
40.71370585,-73.93415085
40.71370219,-73.93415683
40.71370052,-73.93416479
40.71369944,-73.93417407
40.713698,-73.93418309
40.71369508,-73.93418936
40.71369131,-73.9341933
40.71368196,-73.93419931
40.71367328,-73.93420455
40.71366907,-73.93420737
40.71366553,-73.93420729
40.71366264,-73.93420327
40.71365977,-73.93419828
40.71365528,-73.93419428
40.71365385,-73.93418072
40.71365993,-73.93417144
40.71366796,-73.9341631
40.71367537,-73.93415594
40.71368217,-73.93415038
40.7136861,-73.93414718
40.7136895,-73.93414527
40.71369467,-73.93414475
40.71370177,-73.93414449
40.71371025,-73.93414451
40.71371829,-73.934143
40.7137244,-73.9341402
40.7137272,-73.9341361
40.7137288,-73.93413099
40.71373206,-73.93412468
40.71373408,-73.93412187
40.71373469,-73.93412432
40.71373502,-73.93412879
40.71373487,-73.93413314
40.71373494,-73.93413508
40.71373474,-73.93413624
40.71373679,-73.9341359
40.71374044,-73.9341323
40.71374523,-73.93412568
40.71374937,-73.93411509
40.71375167,-73.93410287
40.71375475,-73.93408146
40.71375636,-73.93407444
40.71376715,-73.93405824
40.71376784,-73.93406138
40.71376736,-73.93406244
40.71376266,-73.93405739
40.71375855,-73.93405615
40.71375464,-73.93405625
40.71375224,-73.93405691
40.71375181,-73.93405743
40.71375284,-73.93406053
40.71375722,-73.9340655
40.71376286,-73.93406926
40.71376847,-73.93407365
40.71377383,-73.93407498
40.71377979,-73.93407611
40.71378653,-73.93407678
40.71379342,-73.93407588
40.71379849,-73.93407422
40.71380074,-73.93407178
40.71380375,-73.93406532
40.71380088,-73.93406066
40.71379852,-73.93405663
40.71379178,-73.93405636
40.71378625,-73.93406121
40.71378252,-73.93406613
40.71378105,-73.9340715
40.7137843,-73.93408478
40.71379153,-73.93409378
40.71379876,-73.93410098
40.71380746,-73.93410433
40.71381294,-73.93410034
40.71381537,-73.93409012
40.71381397,-73.93407926
40.71381049,-73.93407098
40.71380563,-73.93406683
40.71380079,-73.93406756
40.71379679,-73.93406986
40.71379162,-73.93407333
40.71378594,-73.93407628
40.71377901,-73.93407945
40.71377258,-73.9340797
40.71376991,-73.93407751
40.7137713,-73.93407316
40.71377177,-73.93406941
40.71376827,-73.93406634
40.71376203,-73.93406648
40.71375432,-73.93407435
40.71374854,-73.93408993
40.71374717,-73.93410875
40.71375158,-73.93413083
40.71376163,-73.93415317
40.71377538,-73.93416989
40.71378843,-73.9341792
40.71379801,-73.9341836
40.71380629,-73.93418496
40.71381384,-73.9341486
40.71380458,-73.93413057
40.71379986,-73.93412524
40.71379579,-73.93412124
40.71379011,-73.93411741
40.71378404,-73.93411392
40.7137778,-73.93411152
40.71377304,-73.93410899
40.71376089,-73.93409896
40.71376676,-73.93410215
40.71377254,-73.93410422
40.71377561,-73.93410519
40.71377772,-73.93410561
40.71377701,-73.9341072
40.71377451,-73.93410885
40.7137715,-73.93411051
40.71376736,-73.93411439
40.71376624,-73.93411635
40.71376425,-73.93411969
40.71376217,-73.9341211
40.71375988,-73.93412355
40.71375935,-73.9341268
40.7137595,-73.9341271
40.71375699,-73.93412685
40.71375265,-73.93412526
40.71374569,-73.93412332
40.71373567,-73.93412175
40.71372197,-73.93412155
40.71370777,-73.93412299
40.71369663,-73.93412383
40.71368937,-73.93412295
40.71368334,-73.93411931
40.71368197,-73.93411941
40.71368858,-73.93412529
40.71369848,-73.9341356
40.71370984,-73.93415349
40.71370838,-73.93416334
40.71370077,-73.93417153
40.71369074,-73.93417928
40.71368357,-73.93418382
40.71368122,-73.93417753
40.71368534,-73.93416325
40.71368941,-73.93415138
40.71370068,-73.93413689
40.71371785,-73.9341238
40.71373951,-73.93410843
40.71376097,-73.93409283
40.71377724,-73.93408045
40.71378749,-73.93406759
40.71377997,-73.9340691
40.71377023,-73.93407991
40.71376275,-73.93409098
40.71375674,-73.93410236
40.71375264,-73.93411015
40.71375291,-73.93412071
40.71375618,-73.93412742
40.71376036,-73.93412883
40.71376376,-73.93412698
40.71376502,-73.93412345
40.71376454,-73.93411709
40.71376692,-73.93410187
40.7137673,-73.93410045
40.71376768,-73.9340996
40.71376914,-73.93409978
40.71377156,-73.93410052
40.71376653,-73.93409389
40.71376271,-73.93409083
40.71376013,-73.93408785
40.71375826,-73.93408564
40.71375725,-73.93408455
40.71375094,-73.93408764
40.71375002,-73.93408982
40.71374921,-73.93409095
40.71374859,-73.93409134
40.71374888,-73.93409178
40.7137497,-73.93409357
40.71375077,-73.93409676
40.71375125,-73.93409998
40.71374946,-73.93410368
40.7137466,-73.93410762
40.71374396,-73.93411086
40.71374068,-73.93411363
40.71373341,-73.93411985
40.71372486,-73.93412501
40.71371903,-73.93412621
40.71371492,-73.93412002
40.713718,-73.93410623
40.71372442,-73.93409578
40.71372911,-73.93409225
40.71373171,-73.93409038
40.71373306,-73.93408819
40.71373441,-73.93408673
40.71373899,-73.93408999
40.71374538,-73.93409411
40.71375121,-73.93409662
40.71376146,-73.93409939
40.71376848,-73.93409873
40.71377569,-73.93409631
40.71378234,-73.93409209
40.71378646,-73.93408569
40.71378938,-73.93407854
40.71379078,-73.93407134
40.71379104,-73.93406434
40.71379323,-73.93405717
40.7137952,-73.93405818
40.71379884,-73.93405748
40.71380415,-73.93405505
40.71380925,-73.93405253
40.7138199,-73.93404797
40.71382584,-73.93404628
40.71383125,-73.93404391
40.71384163,-73.93404038
40.71384603,-73.93403724
40.71384724,-73.9340348
40.7138439,-73.93403507
40.71383838,-73.9340382
40.71383273,-73.93404031
40.71382645,-73.93404116
40.71381577,-73.93404181
40.71381091,-73.93404358
40.71380048,-73.93404992
40.71379736,-73.93405347
40.71379399,-73.93405698
40.71379145,-73.93406225
40.71378915,-73.93406725
40.71378588,-73.93407391
40.71378162,-73.93407855
40.71377722,-73.93408156
40.7137698,-73.93408297
40.71376497,-73.93408099
40.71376248,-73.93407673
40.71376758,-73.93406639
40.7137784,-73.93405376
40.71379257,-73.93404166
40.71380454,-73.93403455
40.71381299,-73.93403251
40.71381845,-73.93403765
40.71381509,-73.93404821
40.71381264,-73.93405832
40.71380886,-73.93406884
40.71380371,-73.93407941
40.71379791,-73.9340837
40.71379675,-73.93408038
40.71379729,-73.93407782
40.71379929,-73.93407346
40.71380233,-73.93406863
40.71380439,-73.93406506
40.71380448,-73.93406316
40.7138024,-73.93406189
40.7137988,-73.93406124
40.71379582,-73.93406143
40.71379254,-73.93406201
40.71379479,-73.93406605
40.71380196,-73.93406904
40.71381086,-73.93406959
40.71381298,-73.93406602
40.71381359,-73.93406707
40.71381404,-73.93406971
40.71380948,-73.934071
40.71380238,-73.93407268
40.71379365,-73.93407535
40.71378419,-73.93407913
40.71377519,-73.93408275
40.71376677,-73.93408565
40.71375919,-73.93408613
40.71375349,-73.93408318
40.71374849,-73.93407716
40.71374415,-73.93407066
40.71374205,-73.93406486
40.71374309,-73.93405966
40.71374544,-73.9340549
40.71375137,-73.93405198
40.71375902,-73.93405012
40.71376708,-73.93404856
40.71377324,-73.93404498
40.71377871,-73.93404028
40.71379529,-73.93405428
40.71379353,-73.93405165
40.71378043,-73.93404751
40.713781,-73.9340491
40.71378261,-73.93405056
40.71378477,-73.93405085
40.71378743,-73.93404949
40.71378789,-73.93404173
40.71379884,-73.93403541
40.71380021,-73.93403911
40.71380223,-73.93404068
40.71380661,-73.9340492
40.71380724,-73.93405112
40.71382049,-73.93404351
40.71382335,-73.93404029
40.71382484,-73.93403914
40.71382544,-73.93403924
40.71382482,-73.93404098
40.71382428,-73.93404383
40.71382469,-73.93404728
40.71382443,-73.93404805
40.71382414,-73.93404469
40.71382355,-73.93404018
40.71382403,-73.93403616
40.71382652,-73.93403369
40.71383036,-73.93403444
40.71383443,-73.93403649
40.71383879,-73.93403804
40.71384442,-73.93403829
40.71385329,-73.93403722
40.71386594,-73.93403469
40.71388144,-73.93402941
40.71389355,-73.93402155
40.71389983,-73.93401561
40.71390371,-73.93401465
40.71390483,-73.93401796
40.71390168,-73.93403031
40.71389292,-73.93404093
40.71388111,-73.93406013
40.7138778,-73.93406673
40.7138784,-73.9340747
40.71388205,-73.93408329
40.71388742,-73.93409193
40.71389239,-73.93409975
40.71389447,-73.93410623
40.7138954,-73.9341085
40.71389537,-73.93410737
40.71389579,-73.93410491
40.71389641,-73.93410172
40.71389895,-73.93409677
40.71390181,-73.9340924
40.71390496,-73.93408862
40.71390443,-73.93408636
40.71389699,-73.93408034
40.71388993,-73.93407719
40.7138833,-73.93407542
40.71387577,-73.93407329
40.71386352,-73.93407162
40.71385993,-73.93407376
40.71385563,-73.93407731
40.71384419,-73.93408457
40.71384127,-73.93408847
40.71384059,-73.93409036
40.71383837,-73.93409253
40.71383332,-73.934096
40.71382743,-73.93409972
40.71382144,-73.93410332
40.7137934,-73.93410044
40.71378973,-73.9340958
40.71378546,-73.93409394
40.71377433,-73.93409444
40.71376946,-73.93409697
40.71376891,-73.93409824
40.71377243,-73.93409736
40.71377788,-73.93409514
40.71379442,-73.93409095
40.71379729,-73.9340935
40.71379748,-73.93409535
40.71379432,-73.93409687
40.71378827,-73.93409792
40.71377947,-73.93410092
40.71376985,-73.93410436
40.71376534,-73.93410767
40.71376956,-73.93410903
40.71377175,-73.9341142
40.71377281,-73.9341133
40.71377223,-73.93411017
40.71377365,-73.93410709
40.71378311,-73.93410527
40.71378393,-73.93410616
40.71378489,-73.93410549
40.71378462,-73.93410547
40.71378371,-73.934107
40.71378349,-73.93410942
40.71378401,-73.93411173
40.71378516,-73.93411214
40.71378635,-73.93411103
40.7137879,-73.93410912
40.71379065,-73.93410669
40.71379676,-73.93410493
40.71379848,-73.93410757
40.71379944,-73.93411142
40.7137994,-73.93411474
40.71379947,-73.93411598
40.71379972,-73.93411503
40.71380103,-73.93411213
40.7138023,-73.93410849
40.71379646,-73.93410277
40.71379576,-73.9341018
40.71379411,-73.93410116
40.71378995,-73.93409906
40.71378806,-73.93409807
40.71379006,-73.93409757
40.71379261,-73.93409744
40.713798,-73.93409914
40.7138032,-73.93410155
40.71381114,-73.93410513
40.71381544,-73.93410568
40.7138179,-73.93410494
40.71382072,-73.93410573
40.71381583,-73.93410921
40.71381219,-73.93411308
40.71381809,-73.93412049
40.71382271,-73.93412207
40.71382587,-73.93412241
40.71382677,-73.93411912
40.71382836,-73.9341183
40.7138312,-73.93412055
40.71383294,-73.93412403
40.71383169,-73.93412771
40.71382701,-73.93413054
40.71382066,-73.93413045
40.71381588,-73.93412621
40.713811,-73.93411617
40.71380777,-73.9341069
40.71380012,-73.93410333
40.71379504,-73.93410309
40.71378927,-73.9341026
40.71378392,-73.93410205
40.71378145,-73.93409942
40.7137854,-73.93409748
40.71379149,-73.93409547
40.71379821,-73.93409333
40.71380577,-73.93409157
40.71381484,-73.93409008
40.71382512,-73.93408948
40.7138344,-73.9340892
